,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,total_cost,group_size,night_total
3667,tour_5446,united states of america,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,1, Wildlife,82875.0,1,4
3668,tour_5447,italy,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,0,Cash,1, Wildlife,5022225.0,1,5
3669,tour_5448,netherlands,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,0,4,Cash,1,Good service,2587036.2,2,4
3670,tour_5449,malaysia,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,0,Good service,2486250.0,1,10
3671,tour_545,united states of america,25-44,Alone,1,0,Meetings and Conference,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Credit Card,0,No comments,165750.0,1,2
3672,tour_5451,united states of america,45-64,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,others,1,0,1,1,1,1,0,0,3,0,Cash,1,Friendly People,9969862.5,2,3
3673,tour_5453,united states of america,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,0,Cash,1, Wildlife,7480297.5,1,4
3674,tour_5454,france,25-44,Spouse,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,0,1,0,0,0,6,5,Cash,1,Good service,14977578.0,2,11
3675,tour_5455,united states of america,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,0,Cash,1, Wildlife,7806825.0,1,4
3676,tour_5456,canada,1-24,Alone,1,0,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,6,7,Cash,1,"Wonderful Country, Landscape, Nature",123000.0,1,13
3677,tour_5457,france,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,4,6,Cash,1, Wildlife,17082195.0,2,10
3678,tour_5458,croatia,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,1,2,Cash,1,"Wonderful Country, Landscape, Nature",5673325.0,1,3
3679,tour_5459,belgium,25-44,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,5,3,Cash,1, Wildlife,1491750.0,3,8
3680,tour_546,china,1-24,Friends/Relatives,2,0,Volunteering,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,23,7,Cash,1, Wildlife,16163940.0,2,30
3681,tour_5460,united states of america,65+,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,11,0,Cash,1, Wildlife,22044750.0,1,11
3682,tour_5462,united states of america,65+,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,0,Cash,1, Wildlife,7649362.5,1,4
3683,tour_5463,france,25-44,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,0,1,1,1,0,6,4,Cash,1,Excellent Experience,17403750.0,4,10
3684,tour_5464,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1, Wildlife,663000.0,1,2
3685,tour_5466,uganda,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,197000.0,1,2
3686,tour_5467,zambia,25-44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,0,No comments,22555000.0,1,6
3687,tour_5468,uruguay,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,0,10,Cash,1,"Wonderful Country, Landscape, Nature",165750.0,2,10
3688,tour_5469,zimbabwe,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0, Wildlife,960000.0,2,3
3689,tour_547,rwanda,25-44,Alone,1,0,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,0,"Wonderful Country, Landscape, Nature",1491750.0,1,5
3690,tour_5471,germany,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,4,9,Cash,1, Wildlife,17065361.6,2,13
3691,tour_5472,zambia,45-64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,2500000.0,1,2
3692,tour_5473,germany,45-64,Spouse and Children,2,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,20,Credit Card,1,Good service,14523712.0,3,20
3693,tour_5474,france,25-44,Spouse,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,11,Cash,1, Wildlife,19890000.0,3,21
3694,tour_5475,united kingdom,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,6,7,Cash,1, Wildlife,18232500.0,2,13
3695,tour_5476,italy,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,1,1,0,0,7,Cash,1,No comments,7942655.0,2,7
3696,tour_5478,switzerland,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,16,4,Cash,1, Wildlife,24862500.0,2,20
3697,tour_548,india,45-64,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,1,Credit Card,0,"Wonderful Country, Landscape, Nature",331500.0,1,5
3698,tour_5480,italy,1-24,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,0,6,Cash,1, Wildlife,1657500.0,2,6
3699,tour_5482,italy,25-44,Spouse and Children,1,3,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,1,No comments,1361598.0,4,7
3700,tour_5484,zambia,25-44,Alone,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,497250.0,1,5
3701,tour_5485,zambia,25-44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,No comments,1170000.0,1,3
3702,tour_5487,united kingdom,1-24,Friends/Relatives,4,0,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,0,5,Cash,1,Friendly People,4309500.0,4,5
3703,tour_5488,italy,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,1,0,7,Cash,1,"Wonderful Country, Landscape, Nature",8169588.0,2,7
3704,tour_5489,united kingdom,25-44,Children,1,2,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,15,Cash,0,Friendly People,49725.0,3,15
3705,tour_5493,germany,45-64,Friends/Relatives,2,1,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,1,0,1,0,0,0,0,5,Cash,1,Good service,28139692.0,3,5
3706,tour_5494,australia,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,4,0,Credit Card,1, Wildlife,49841025.0,2,4
3707,tour_5496,australia,1-24,Alone,0,1,Leisure and Holidays,Cultural tourism,others,1,0,1,1,1,1,1,0,9,4,Cash,1, Wildlife,15414750.0,1,13
3708,tour_5497,france,45-64,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Cash,1,Excellent Experience,14523712.0,2,6
3709,tour_5498,germany,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,1,1,1,0,0,0,0,0,13,Cash,1,No comments,226933.0,2,13
3710,tour_55,india,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,0,Credit Card,0,No comments,1060800.0,1,1
3711,tour_5500,united states of america,45-64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,5,0,Cash,1,"Wonderful Country, Landscape, Nature",42929250.0,4,5
3712,tour_5501,taiwan,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,9,0,Cash,1, Wildlife,18564000.0,2,9
3713,tour_5502,united kingdom,1-24,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,11,0,Cash,1,"Wonderful Country, Landscape, Nature",5469750.0,1,11
3714,tour_5503,canada,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,50,0,Cash,1,Friendly People,33150000.0,2,50
3715,tour_5504,serbia,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,4,6,Cash,1, Wildlife,2005575.0,1,10
3716,tour_5505,united states of america,1-24,Friends/Relatives,0,4,Leisure and Holidays,Conference tourism,"Friends, relatives",1,1,1,1,0,1,1,0,0,5,Cash,1,Good service,23868000.0,4,5
3717,tour_5507,south africa,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,0,1,1,0,0,1,0,0,7,Cash,1,Satisfies and Hope Come Back,4661400.0,2,7
3718,tour_551,spain,45-64,Friends/Relatives,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,1,1,1,11,3,Cash,0,Excellent Experience,7602255.5,3,14
3719,tour_5510,south africa,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,7,Credit Card,1,Friendly People,7831462.76,2,7
3720,tour_5511,belgium,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,1,4,Cash,1,Friendly People,4309500.0,2,5
3721,tour_5513,south africa,25-44,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,1,1,1,0,0,0,0,0,7,Cash,0, Wildlife,1181664.9,4,7
3722,tour_5514,austria,1-24,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,10,Cash,1,"Wonderful Country, Landscape, Nature",1588531.0,1,10
3723,tour_5515,zambia,25-44,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,1160250.0,1,5
3724,tour_5516,zambia,45-64,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Good service,828750.0,1,2
3725,tour_5517,spain,1-24,Friends/Relatives,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,1,0,0,0,9,5,Cash,1, Wildlife,16575000.0,4,14
3726,tour_5518,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,17,0,Credit Card,1, Wildlife,21547500.0,2,17
3727,tour_552,south africa,45-64,Children,2,0,Leisure and Holidays,Beach tourism,"Friends, relatives",1,0,1,1,0,0,0,0,7,2,Cash,0,"Wonderful Country, Landscape, Nature",3884500.0,2,9
3728,tour_5522,zambia,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,0,Friendly People,550000.0,1,7
3729,tour_5523,malawi,25-44,Alone,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,130000.0,1,2
3730,tour_5528,zimbabwe,25-44,Friends/Relatives,0,2,Other,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,2,0,Cash,1, Wildlife,165750.0,2,2
3731,tour_5530,uganda,25-44,Alone,0,1,Other,Hunting tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,20,0,Cash,0,Friendly People,510000.0,1,20
3732,tour_5532,zambia,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,3,Cash,0, Wildlife,1454900.0,1,8
3733,tour_5533,canada,45-64,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,Tanzania Mission Abroad,1,1,1,1,1,1,1,0,7,0,Cash,1, Wildlife,7707375.0,2,7
3734,tour_5534,australia,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,0,1,1,1,1,1,0,5,0,Cash,1, Wildlife,563550.0,2,5
3735,tour_5535,united kingdom,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,5,0,Cash,1,Friendly People,2817750.0,1,5
3736,tour_5536,kenya,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,0,Friendly People,1011075.0,1,6
3737,tour_5537,switzerland,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,4,0,Cash,1, Wildlife,3862399.66,1,4
3738,tour_5538,italy,25-44,Alone,0,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,994500.0,1,3
3739,tour_5539,japan,25-44,Alone,0,1,Scientific and Academic,Hunting tourism,others,1,0,1,1,0,0,1,0,3,0,Cash,1,No comments,348075.0,1,3
3740,tour_554,united states of america,25-44,Spouse,2,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,6,Cash,1,"Wonderful Country, Landscape, Nature",9945000.0,2,15
3741,tour_5540,australia,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,27,0,Cash,1, Wildlife,11701950.0,1,27
3742,tour_5541,kenya,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,94380.0,1,2
3743,tour_5542,zambia,25-44,Friends/Relatives,0,2,Business,Cultural tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,0,Cash,0,Good service,1050000.0,2,3
3744,tour_5543,drc,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,0,"Wonderful Country, Landscape, Nature",747000.0,1,7
3745,tour_5544,zimbabwe,25-44,Friends/Relatives,1,1,Business,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,1317712.5,2,3
3746,tour_5545,canada,45-64,Spouse and Children,2,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,0,4,Cash,1, Wildlife,3480750.0,3,4
3747,tour_5547,germany,25-44,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,0,14,Cash,1,Excellent Experience,5060605.9,4,14
3748,tour_5548,united kingdom,25-44,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,0,1,1,0,7,4,Cash,1,Friendly People,29588520.0,4,11
3749,tour_555,south africa,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,5,0,Cash,0,No comments,248625.0,1,5
3750,tour_5550,spain,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,3,Cash,1, Wildlife,13956379.5,2,9
3751,tour_5551,zimbabwe,45-64,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,30,0,Cash,0,Friendly People,70000.0,1,30
3752,tour_5554,italy,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,0,7,Cash,1,Friendly People,8056121.5,2,7
3753,tour_5556,united states of america,1-24,Alone,1,0,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,0,Cash,1,Friendly People,414375.0,1,14
3754,tour_5557,united states of america,1-24,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,0,Cash,0,Good service,3646500.0,1,0
3755,tour_5558,united states of america,45-64,Alone,0,1,Leisure and Holidays,Conference tourism,others,1,0,1,1,1,1,1,0,10,0,Cash,1,No comments,8453250.0,1,10
3756,tour_5559,united states of america,1-24,Alone,1,0,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,0,Cash,1,Friendly People,331500.0,1,14
3757,tour_5560,germany,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Cash,1, Wildlife,36962250.0,2,6
3758,tour_5561,united states of america,25-44,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,1,Good service,331500.0,2,10
3759,tour_5562,united states of america,1-24,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,0,1,1,1,1,1,0,14,0,Cash,1, Wildlife,497250.0,1,14
3760,tour_5563,united kingdom,1-24,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,29,0,Cash,1,Friendly People,304000.0,1,29
3761,tour_5564,spain,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,4,Cash,1, Wildlife,2486250.0,2,11
3762,tour_5565,morocco,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,5,5,Cash,1, Wildlife,1491750.0,2,10
3763,tour_5568,burundi,25-44,Friends/Relatives,0,2,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,57000.0,2,2
3764,tour_5570,italy,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,0,15,Cash,1,Friendly People,1160250.0,2,15
3765,tour_5571,russia,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,2,6,Credit Card,1, Wildlife,13260000.0,2,8
3766,tour_5572,zambia,45-64,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,0,Cash,0,Good service,1209975.0,1,9
3767,tour_5573,italy,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,12,Cash,1, Wildlife,663000.0,2,12
3768,tour_5574,poland,1-24,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,1,1,0,3,11,Cash,1, Wildlife,14917500.0,4,14
3769,tour_5575,united states of america,25-44,Friends/Relatives,2,1,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,0,5,Cash,1, Wildlife,24696750.0,3,5
3770,tour_5576,australia,45-64,Spouse and Children,4,1,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,1,1,0,0,0,1,0,6,Cash,0,Friendly People,16112243.0,5,6
3771,tour_5577,zambia,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,No comments,50000.0,1,4
3772,tour_5578,zimbabwe,25-44,Alone,0,1,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,994500.0,1,1
3773,tour_5579,uae,25-44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,10,2,Cash,1, Wildlife,4591275.0,2,12
3774,tour_558,united states of america,25-44,Alone,1,0,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,11,0,Cash,0,Friendly People,8287500.0,1,11
3775,tour_5580,germany,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,1,0,1,0,13,7,Cash,1,Friendly People,13260000.0,2,20
3776,tour_5581,united kingdom,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,0,0,5,Cash,1,Friendly People,5834400.0,2,5
3777,tour_5582,germany,45-64,Alone,0,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,1,0,10,Credit Card,1,Friendly People,10276500.0,1,10
3778,tour_5583,oman,25-44,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,0,Friendly People,1657500.0,1,6
3779,tour_5584,united states of america,45-64,Alone,0,1,Meetings and Conference,Mountain climbing,others,0,0,0,0,0,0,0,0,4,0,Credit Card,0,Friendly People,82875.0,1,4
3780,tour_5585,united states of america,45-64,Friends/Relatives,0,2,Meetings and Conference,Hunting tourism,"Travel, agent, tour operator",1,1,1,0,0,1,1,1,13,0,Credit Card,1,Friendly People,28011750.0,2,13
3781,tour_5587,ireland,45-64,Friends/Relatives,4,1,Visiting Friends and Relatives,Beach tourism,Trade fair,0,0,0,0,0,0,0,0,2,43,Cash,0,No comments,14225250.0,5,45
3782,tour_5589,germany,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,1,1,1,0,1,1,0,1,0,9,Cash,1,Friendly People,3891900.95,2,9
3783,tour_5591,zimbabwe,1-24,Friends/Relatives,0,2,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,90000.0,2,1
3784,tour_5592,canada,45-64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,0,0,0,0,1,1,7,0,Travellers Cheque,1,No comments,1657500.0,4,7
3785,tour_5593,spain,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,3,Cash,1,"Wonderful Country, Landscape, Nature",1160250.0,2,10
3786,tour_5594,canada,25-44,Friends/Relatives,0,3,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,12,0,Cash,1,Friendly People,18066750.0,3,12
3787,tour_5595,australia,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,4,Cash,1, Wildlife,16575000.0,1,9
3788,tour_5596,united states of america,45-64,Spouse,1,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,0,0,7,0,Cash,1,Friendly People,3271807.5,2,7
3789,tour_5597,canada,25-44,Friends/Relatives,1,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,12,0,Cash,1,Good service,8204625.0,3,12
3790,tour_5598,united states of america,45-64,Alone,1,0,Meetings and Conference,Wildlife tourism,others,1,1,1,1,1,1,0,0,6,0,Cash,0,"Wonderful Country, Landscape, Nature",6623370.0,1,6
3791,tour_5599,germany,45-64,Children,1,2,Leisure and Holidays,Conference tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,0,12,0,Cash,0, Wildlife,8121750.0,3,12
3792,tour_56,austria,25-44,Spouse,0,2,Leisure and Holidays,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,0,11,Cash,1, Wildlife,3315000.0,2,11
3793,tour_560,switzerland,45-64,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,30,0,Cash,1, Wildlife,3315000.0,1,30
3794,tour_5602,rwanda,45-64,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Excellent Experience,216000.0,1,3
3795,tour_5604,kenya,25-44,Alone,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,331500.0,1,2
3796,tour_5605,zimbabwe,25-44,Friends/Relatives,1,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0, Wildlife,663500.0,2,2
3797,tour_5606,zambia,45-64,Alone,0,1,Business,business,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,423695.0,1,2
