,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,group_size,night_total
1330,tour_5824,ZIMBABWE,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,1,"Wonderful Country, Landscape, Nature",2,7
1331,tour_5827,NEW ZEALAND,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,4,0,Cash,1,"Wonderful Country, Landscape, Nature",1,4
1332,tour_5829,AUSTRALIA,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,3,Cash,1,"Wonderful Country, Landscape, Nature",1,13
1333,tour_5835,ITALY,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,1,1,1,15,0,Cash,1,"Wonderful Country, Landscape, Nature",1,15
1334,tour_5840,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Credit Card,1,"Wonderful Country, Landscape, Nature",2,6
1335,tour_5845,FRANCE,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,0,0,1,0,7,Cash,1,Friendly People,1,7
1336,tour_5847,UNITED STATES OF AMERICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Cash,1, Wildlife,2,6
1337,tour_5851,KENYA,45-64,Alone,1,0,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,0,Good service,1,2
1338,tour_5854,MOZAMBIQUE,45-64,Alone,1,0,Meetings and Conference,Mountain climbing,inflight magazines,0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,1,3
1339,tour_5856,DENMARK,24-Jan,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,5,Cash,1,"Wonderful Country, Landscape, Nature",2,11
1340,tour_5862,ZIMBABWE,45-64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1341,tour_5868,ZIMBABWE,45-64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1342,tour_5879,UNITED KINGDOM,24-Jan,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,12,3,Cash,1,Friendly People,1,15
1343,tour_5884,ISRAEL,24-Jan,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,1,1,0,7,6,Cash,1,Friendly People,2,13
1344,tour_5888,ITALY,45-64,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,7,Cash,1,No comments,2,7
1345,tour_5893,FRANCE,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,0,1,1,1,1,1,5,4,Cash,1,Excellent Experience,2,9
1346,tour_5895,DRC,25-44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,6,1,Cash,0,Good service,1,7
1347,tour_5902,SPAIN,25-44,Alone,1,0,Volunteering,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,0,Friendly People,1,10
1348,tour_5906,ITALY,45-64,Friends/Relatives,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,7,0,Cash,1,No comments,4,7
1349,tour_5909,FRANCE,25-44,Children,0,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,0,15,0,Cash,0,No comments,3,15
1350,tour_5910,UNITED KINGDOM,45-64,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,15,0,Cash,0, Wildlife,1,15
1351,tour_5919,UNITED KINGDOM,25-44,Alone,1,0,Leisure and Holidays,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Credit Card,1,Good service,1,5
1352,tour_5923,KENYA,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
1353,tour_5928,UNITED STATES OF AMERICA,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,0,0,0,0,0,0,10,0,Credit Card,1,Excellent Experience,1,10
1354,tour_5936,UNITED KINGDOM,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,0,1,1,0,9,0,Cash,0,No comments,2,9
1355,tour_5937,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,3,Cash,1,Friendly People,2,10
1356,tour_5938,NETHERLANDS,25-44,Friends/Relatives,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,9,0,Cash,1, Wildlife,4,9
1357,tour_5943,SPAIN,45-64,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,5,0,Credit Card,1,"Wonderful Country, Landscape, Nature",1,5
1358,tour_5946,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,1,1,1,0,0,0,0,7,Cash,1,Friendly People,2,7
1359,tour_5947,BELGIUM,24-Jan,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",1,0,1,1,1,1,1,0,17,0,Cash,1,Good service,1,17
1360,tour_595,FRANCE,25-44,Spouse and Children,4,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,5,Cash,1,No comments,5,15
1361,tour_5951,ISRAEL,24-Jan,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,15,5,Cash,1, Wildlife,2,20
1362,tour_5955,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,0,5,Cash,1,No comments,2,5
1363,tour_5957,UNITED STATES OF AMERICA,24-Jan,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,0,7,Cash,1, Wildlife,2,7
1364,tour_5960,ZIMBABWE,25-44,Alone,0,1,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,1,No comments,1,5
1365,tour_5965,FRANCE,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,10,3,Cash,1, Wildlife,2,13
1366,tour_5967,ZIMBABWE,45-64,Friends/Relatives,0,2,Business,Hunting tourism,others,0,0,0,0,0,0,0,0,4,0,Cash,1,Friendly People,2,4
1367,tour_597,GERMANY,25-44,Friends/Relatives,0,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,1,1,1,0,0,1,0,10,0,Cash,0,Friendly People,1,10
1368,tour_5974,INDIA,65+,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",1,1,1,1,1,0,0,0,2,2,Cash,1,No comments,1,4
1369,tour_598,ITALY,45-64,Friends/Relatives,1,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,0,Cash,1,Friendly People,2,9
1370,tour_5980,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,15,0,Cash,1, Wildlife,2,15
1371,tour_5997,SPAIN,24-Jan,Alone,0,1,Volunteering,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,30,0,Cash,1, Wildlife,1,30
1372,tour_60,FRANCE,25-44,Spouse and Children,2,2,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,4,Cash,1,Good service,4,13
1373,tour_600,GERMANY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,5,15,Cash,1,Friendly People,2,20
1374,tour_6000,ZIMBABWE,45-64,Friends/Relatives,0,2,Business,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,2,3
1375,tour_6002,ZIMBABWE,25-44,Friends/Relatives,0,2,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,2,1
1376,tour_6013,JAPAN,24-Jan,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,3,0,Cash,1,Excellent Experience,1,3
1377,tour_602,OMAN,25-44,Children,3,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",1,1,1,1,1,0,0,0,1,10,Cash,0,Friendly People,3,11
1378,tour_6023,AUSTRALIA,65+,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,6,0,Cash,1, Wildlife,1,6
1379,tour_6024,SOUTH AFRICA,24-Jan,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,10,Cash,1,Friendly People,1,10
1380,tour_6026,UNITED KINGDOM,45-64,Children,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,0,Cash,1,No comments,2,5
1381,tour_6029,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,0,Cash,1,"Wonderful Country, Landscape, Nature",2,7
1382,tour_603,FRANCE,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,1,1,0,0,0,0,0,15,0,Cash,1,No comments,2,15
1383,tour_6035,UNITED STATES OF AMERICA,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,9,0,Cash,1,No comments,1,9
1384,tour_604,UNITED KINGDOM,24-Jan,Alone,0,1,Business,Bird watching,"Radio, TV, Web",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
1385,tour_6044,KENYA,24-Jan,Alone,0,1,Leisure and Holidays,Cultural tourism,others,0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,1,3
1386,tour_6047,SOUTH AFRICA,25-44,Friends/Relatives,2,2,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,4,0,Cash,1,No comments,4,4
1387,tour_605,UNITED KINGDOM,45-64,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,0,Credit Card,0,No comments,1,4
1388,tour_6054,SOUTH AFRICA,45-64,Spouse and Children,2,3,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,1,Friendly People,5,7
1389,tour_6057,GERMANY,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Cash,1, Wildlife,1,6
1390,tour_606,AUSTRALIA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,17,4,Cash,1,Friendly People,2,21
1391,tour_6064,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,0,7,Cash,1, Wildlife,2,7
1392,tour_6070,KENYA,25-44,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,21,0,Cash,1,Friendly People,1,21
1393,tour_6075,FRANCE,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,10,3,Cash,1,Friendly People,2,13
1394,tour_6076,UNITED KINGDOM,45-64,Children,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,14,0,Cash,1,Friendly People,3,14
1395,tour_6078,UNITED KINGDOM,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,0,14,0,Cash,1,Friendly People,2,14
1396,tour_6081,UNITED STATES OF AMERICA,45-64,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,17,5,Cash,1, Wildlife,1,22
1397,tour_6083,UNITED STATES OF AMERICA,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,3,0,Cash,1,Friendly People,1,3
1398,tour_609,UNITED STATES OF AMERICA,25-44,Alone,1,0,Scientific and Academic,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,20,0,Cash,1,Friendly People,1,20
1399,tour_6100,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,11,0,Cash,1,Excellent Experience,2,11
1400,tour_6106,AUSTRALIA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,1,1,0,6,0,Cash,1,Friendly People,2,6
1401,tour_6113,AUSTRALIA,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,5,4,Cash,1, Wildlife,1,9
1402,tour_6118,UGANDA,45-64,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
1403,tour_6123,ZAMBIA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,0, Wildlife,1,6
1404,tour_6126,ZAMBIA,24-Jan,Alone,0,1,Other,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
1405,tour_6127,MALAWI,24-Jan,Alone,1,0,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,1,1
1406,tour_6128,BURUNDI,45-64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1407,tour_6129,BURUNDI,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,1,5
1408,tour_6131,UGANDA,25-44,Alone,1,0,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1409,tour_6144,ZIMBABWE,25-44,Alone,1,0,Leisure and Holidays,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,Excellent Experience,1,4
1410,tour_6146,DRC,24-Jan,Friends/Relatives,1,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,1,Friendly People,2,6
1412,tour_6157,BURUNDI,45-64,Spouse,1,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,2,2
1413,tour_6160,ZIMBABWE,25-44,Friends/Relatives,0,2,Business,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,0, Wildlife,2,2
1414,tour_6161,UGANDA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
1415,tour_6170,BURUNDI,25-44,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,1,1
1416,tour_6172,ZAMBIA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,1,2
1417,tour_6174,UGANDA,25-44,Alone,1,0,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1418,tour_6191,ZIMBABWE,25-44,Friends/Relatives,1,1,Other,Hunting tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,0,Cash,1,No comments,2,2
1419,tour_6195,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,Trade fair,0,0,0,0,0,0,0,0,1,0,Cash,1,No comments,1,1
1420,tour_6199,ZIMBABWE,25-44,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,1,3
1421,tour_62,UNITED STATES OF AMERICA,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,0,1,0,0,0,11,6,Cash,1,Friendly People,1,17
1422,tour_620,CHINA,25-44,Friends/Relatives,0,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,6,0,Cash,1,"Wonderful Country, Landscape, Nature",2,6
1423,tour_6202,UGANDA,25-44,Alone,0,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1,3
1424,tour_6204,UGANDA,25-44,Alone,0,1,Business,Bird watching,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,0,Cash,0,"Wonderful Country, Landscape, Nature",1,4
1425,tour_6209,BURUNDI,25-44,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,1,4
1426,tour_6213,ZIMBABWE,25-44,Spouse,1,1,Other,Hunting tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,2,4
1427,tour_6215,ZAMBIA,25-44,Alone,0,1,Business,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Excellent Experience,1,3
1428,tour_6218,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,Trade fair,0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
1429,tour_6228,ZIMBABWE,25-44,Friends/Relatives,0,2,Business,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,0, Wildlife,2,2
1430,tour_6237,BURUNDI,25-44,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1431,tour_6241,ZAMBIA,25-44,Friends/Relatives,0,4,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,4,2
1432,tour_6244,ZIMBABWE,45-64,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,No comments,1,1
1433,tour_625,KENYA,25-44,Alone,0,1,Other,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,1,Cash,0,Friendly People,1,4
1434,tour_6252,DRC,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,1,Excellent Experience,1,4
1435,tour_6261,RWANDA,25-44,Children,1,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,2,2
1436,tour_6262,BURUNDI,25-44,Children,0,2,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,2,2
1437,tour_6263,BURUNDI,45-64,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
1438,tour_6266,BURUNDI,25-44,Friends/Relatives,1,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,1,Friendly People,2,4
1439,tour_6267,ZIMBABWE,25-44,Alone,0,1,Business,Bird watching,others,0,0,0,0,0,0,0,0,3,0,Cash,0,No comments,1,3
1440,tour_6272,RWANDA,25-44,Spouse and Children,3,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,3,0,Cash,0, Wildlife,4,3
1441,tour_6273,GREECE,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,1, Wildlife,1,7
1442,tour_6280,ZIMBABWE,25-44,Friends/Relatives,0,2,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,1,No comments,2,2
1443,tour_6281,ZIMBABWE,24-Jan,Friends/Relatives,0,2,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,1,Cash,1,Friendly People,2,4
1444,tour_6282,ZAMBIA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Excellent Experience,1,3
1445,tour_6284,UGANDA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,1,No comments,1,6
1446,tour_6290,ZIMBABWE,25-44,Alone,0,1,Other,Hunting tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,0, Wildlife,1,2
1447,tour_6291,UGANDA,25-44,Friends/Relatives,3,3,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,1,Friendly People,6,5
1448,tour_6293,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,No comments,1,2
1449,tour_6296,ZIMBABWE,25-44,Alone,0,1,Business,Hunting tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,0,Cash,1,No comments,1,1
1450,tour_6302,UGANDA,25-44,Friends/Relatives,0,7,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,55,0,Cash,1,Friendly People,7,55
1451,tour_6307,ZIMBABWE,25-44,Friends/Relatives,2,1,Business,Beach tourism,"Friends, relatives",0,1,0,0,0,0,0,0,3,0,Cash,1, Wildlife,3,3
1452,tour_6309,ZAMBIA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Good service,1,3
1453,tour_6310,UGANDA,24-Jan,Alone,0,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,1,Cash,1, Wildlife,0,4
1454,tour_6322,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1455,tour_6328,ZIMBABWE,25-44,Alone,0,1,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0, Wildlife,1,2
1456,tour_6329,ZIMBABWE,25-44,Alone,0,1,Business,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,0,Cash,0,Good service,1,2
1457,tour_6331,ZIMBABWE,25-44,Alone,0,1,Other,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Excellent Experience,1,3
1458,tour_6338,BURUNDI,24-Jan,Alone,1,0,Leisure and Holidays,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1459,tour_634,KENYA,45-64,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,1,2
1460,tour_6340,BURUNDI,25-44,Children,1,1,Visiting Friends and Relatives,Cultural tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,2,2
1461,tour_6342,ZIMBABWE,25-44,Friends/Relatives,0,2,Business,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,1, Wildlife,2,2
1462,tour_6343,ZIMBABWE,25-44,Alone,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,"Wonderful Country, Landscape, Nature",1,2
1463,tour_6347,UGANDA,25-44,Friends/Relatives,1,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,2,3
1464,tour_6349,ZIMBABWE,25-44,Friends/Relatives,0,2,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,0,Cash,0, Wildlife,2,2
1465,tour_6350,UGANDA,25-44,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1, Wildlife,1,3
1466,tour_6351,ZIMBABWE,24-Jan,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,0,Cash,0,No comments,1,4
1467,tour_6353,UGANDA,25-44,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Good service,1,3
1468,tour_6358,ZAMBIA,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,others,0,0,0,0,0,0,0,0,5,0,Credit Card,0,Friendly People,1,5
1469,tour_6362,UGANDA,25-44,Friends/Relatives,2,2,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,4,4
1470,tour_6363,CONGO,45-64,Alone,0,1,Business,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Excellent Experience,1,3
1471,tour_6365,RWANDA,45-64,Friends/Relatives,0,2,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,No comments,2,3
1472,tour_6366,BURUNDI,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,0,Excellent Experience,1,7
1473,tour_6371,RWANDA,45-64,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Excellent Experience,1,1
1474,tour_6379,GREECE,25-44,Friends/Relatives,0,2,Volunteering,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,2,2
1475,tour_6383,UGANDA,25-44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,No comments,1,3
1476,tour_6391,RWANDA,25-44,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,1,5
1477,tour_6404,ZAMBIA,25-44,Spouse,1,1,Visiting Friends and Relatives,Hunting tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,7,0,Cash,0,Friendly People,2,7
1478,tour_6413,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1,3
